Restaurant Name,Country Code,City,Locality,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes,Country
Fidel's,148,Wellington City,Te Aro,"Cafe, European, Mexican",50,other_currency,No,No,No,No,3,4.4,Green,Very Good,242,New Zealand
Fisherman's Plate,148,Wellington City,Te Aro,"Vietnamese, Fish and Chips",40,other_currency,No,No,No,No,2,4.3,Green,Very Good,96,New Zealand
Floriditas,148,Wellington City,Te Aro,"Italian, Cafe",105,other_currency,No,No,No,No,4,4.2,Green,Very Good,170,New Zealand
Hippopotamus - Museum Hotel,148,Wellington City,Te Aro,"French, Kiwi",200,other_currency,No,No,No,No,4,4.4,Green,Very Good,125,New Zealand
Little Penang,148,Wellington City,Te Aro,Malaysian,50,other_currency,No,No,No,No,3,4.4,Green,Very Good,161,New Zealand
Loretta,148,Wellington City,Te Aro,"European, Cafe",80,other_currency,No,No,No,No,4,4.2,Green,Very Good,113,New Zealand
Midnight Espresso,148,Wellington City,Te Aro,Cafe,40,other_currency,No,No,No,No,2,4.3,Green,Very Good,157,New Zealand
Olive,148,Wellington City,Te Aro,"Mediterranean, Cafe, European",80,other_currency,No,No,No,No,4,4.2,Green,Very Good,146,New Zealand
wagamama,148,Wellington City,Wellington Central,"Japanese, Asian",70,other_currency,No,No,No,No,4,3.7,Yellow,Good,131,New Zealand
Charley Noble Eatery & Bar,148,Wellington City,Wellington Central,European,110,other_currency,No,No,No,No,4,4.3,Green,Very Good,141,New Zealand
The Crab Shack,148,Wellington City,Wellington Central,"Seafood, Kiwi",90,other_currency,No,No,No,No,4,4.1,Green,Very Good,229,New Zealand
Pepe's Piri Piri,215,Birmingham,Alum Rock,Fast Food,10,other_currency,No,No,No,No,1,2.8,Orange,Average,26,United Kingdom
Ju Ju's Cafe,215,Birmingham,Brindleyplace,"Cafe, British",15,other_currency,No,No,No,No,1,3.7,Yellow,Good,13,United Kingdom
Bank,215,Birmingham,"Brindleyplace, Broad Street","British, Steak",60,other_currency,Yes,No,No,No,3,4.0,Green,Very Good,133,United Kingdom
Chaophraya,215,Birmingham,"Bullring Shopping Centre, Southside",Thai,30,other_currency,Yes,No,No,No,2,3.9,Yellow,Good,22,United Kingdom
Handmade Burger Co.,215,Birmingham,"Bullring Shopping Centre, Southside","Burger, American",35,other_currency,No,No,No,No,2,3.7,Yellow,Good,21,United Kingdom
Jamie's Italian,215,Birmingham,"Bullring Shopping Centre, Southside",Italian,50,other_currency,No,No,No,No,3,3.9,Yellow,Good,53,United Kingdom
Bodega,215,Birmingham,City Centre,Latin American,40,other_currency,No,No,No,No,3,4.6,Dark Green,Excellent,100,United Kingdom
San Carlo,215,Birmingham,City Centre,Italian,45,other_currency,No,No,No,No,3,4.2,Green,Very Good,148,United Kingdom
Purnell's,215,Birmingham,Colmore Business District,Contemporary,120,other_currency,No,No,No,No,4,4.5,Dark Green,Excellent,265,United Kingdom
The Warehouse Cafe,215,Birmingham,Digbeth,"British, Cafe",20,other_currency,No,No,No,No,2,3.8,Yellow,Good,38,United Kingdom
Fiesta del Asado,215,Birmingham,Edgbaston,"Latin American, Italian",50,other_currency,No,No,No,No,3,4.0,Green,Very Good,40,United Kingdom
Istanbul Restaurant,215,Birmingham,Handsworth,Turkish,30,other_currency,No,No,No,No,2,3.6,Yellow,Good,9,United Kingdom
The Plough,215,Birmingham,Harborne,British,30,other_currency,No,No,No,No,2,4.2,Green,Very Good,55,United Kingdom
Lasan Restaurant,215,Birmingham,Jewellery Quarter,Indian,80,other_currency,No,No,No,No,4,4.1,Green,Very Good,213,United Kingdom
Damascena Coffee House,215,Birmingham,Moseley,"Greek, Mediterranean, Middle Eastern",20,other_currency,No,No,No,No,2,0.0,White,Not rated,3,United Kingdom
Tipu Sultan,215,Birmingham,Moseley,"Indian, Pakistani",45,other_currency,No,No,No,No,3,4.0,Green,Very Good,63,United Kingdom
Jamjar,215,Birmingham,Small Heath,"Ice Cream, Desserts, Cafe",15,other_currency,No,No,No,No,1,3.1,Orange,Average,11,United Kingdom
Chennai Dosa,215,Birmingham,Smethwick,"Indian, South Indian",20,other_currency,No,No,No,No,2,3.8,Yellow,Good,55,United Kingdom
Mughal E Azam,215,Birmingham,Sparkhill,"Pakistani, Indian",45,other_currency,No,No,No,No,3,3.7,Yellow,Good,32,United Kingdom
Bar Estilo,215,Birmingham,"The Mailbox, Broad Street",Mexican,20,other_currency,No,No,No,No,2,4.0,Green,Very Good,93,United Kingdom
Loudons Cafe & Bakery,215,Edinburgh,Fountainbridge,"Cafe, Bakery",30,other_currency,No,No,No,No,3,3.9,Yellow,Good,63,United Kingdom
La Favorita,215,Edinburgh,Leith,Italian,30,other_currency,No,No,No,No,3,4.5,Dark Green,Excellent,329,United Kingdom
Mimi's Bakehouse,215,Edinburgh,Leith,"Cafe, Bakery, Desserts",35,other_currency,No,No,No,No,3,4.6,Dark Green,Excellent,130,United Kingdom
Roseleaf Bar Cafe,215,Edinburgh,Leith,"Scottish, Cafe",45,other_currency,No,No,No,No,3,4.7,Dark Green,Excellent,163,United Kingdom
The Kitchin,215,Edinburgh,Leith,"British, French",90,other_currency,No,No,No,No,4,4.4,Green,Very Good,275,United Kingdom
El Cartel,215,Edinburgh,New Town,Mexican,30,other_currency,No,No,No,No,3,3.8,Yellow,Good,31,United Kingdom
Chaophraya,215,Edinburgh,New Town,Thai,50,other_currency,Yes,No,No,No,4,4.3,Green,Very Good,61,United Kingdom
Hard Rock Cafe,215,Edinburgh,New Town,American,40,other_currency,No,No,No,No,3,4.0,Green,Very Good,154,United Kingdom
The Boozy Cow,215,Edinburgh,New Town,"Burger, Grill",40,other_currency,No,No,No,No,3,4.0,Green,Very Good,36,United Kingdom
10 To 10 In Delhi,215,Edinburgh,Old Town,"Indian, Cafe",20,other_currency,No,No,No,No,2,3.8,Yellow,Good,73,United Kingdom
Bentoya,215,Edinburgh,Old Town,"Sushi, Japanese, Cantonese",25,other_currency,No,No,No,No,2,3.8,Yellow,Good,32,United Kingdom
Civerinos,215,Edinburgh,Old Town,"Pizza, Italian",35,other_currency,No,No,No,No,3,3.7,Yellow,Good,27,United Kingdom
The Elephant House,215,Edinburgh,Old Town,Cafe,30,other_currency,No,No,No,No,3,3.9,Yellow,Good,81,United Kingdom
The Hanging Bat,215,Edinburgh,Old Town,American,35,other_currency,No,No,No,No,3,3.5,Yellow,Good,31,United Kingdom
Love Crumbs,215,Edinburgh,Old Town,"Bakery, Cafe",15,other_currency,No,No,No,No,2,4.1,Green,Very Good,57,United Kingdom
Mother India's Cafe,215,Edinburgh,Old Town,Indian,25,other_currency,No,No,No,No,2,4.4,Green,Very Good,279,United Kingdom
The Witchery & The Secret Garden,215,Edinburgh,Old Town,"British, Scottish, Seafood",100,other_currency,Yes,No,No,No,4,4.1,Green,Very Good,200,United Kingdom
Ting Thai Caravan,215,Edinburgh,Old Town,"Thai, Asian",20,other_currency,No,No,No,No,2,4.1,Green,Very Good,84,United Kingdom
Tuk Tuk Indian Street Food,215,Edinburgh,Tollcross,"Indian, Street Food",20,other_currency,No,No,No,No,2,4.0,Green,Very Good,76,United Kingdom
Steak,215,Edinburgh,"Twelve Picardy Place, New Town","Steak, Scottish, British",55,other_currency,No,No,No,No,4,4.2,Green,Very Good,64,United Kingdom
Gymkhana,215,London,"Albemarle Street, Mayfair","Indian, Pakistani, Curry",80,other_currency,Yes,No,No,No,4,4.7,Dark Green,Excellent,214,United Kingdom
Bocca Di Lupo,215,London,"Archer Street, Soho",Italian,45,other_currency,No,No,No,No,3,4.5,Dark Green,Excellent,571,United Kingdom
Flat Iron,215,London,"Beak Street, Soho",Steak,35,other_currency,No,No,No,No,2,4.9,Dark Green,Excellent,309,United Kingdom
Duck & Waffle,215,London,"Bishopsgate, City Of London",British,55,other_currency,No,No,No,No,3,4.9,Dark Green,Excellent,706,United Kingdom
Dishoom,215,London,"Boundary Street, Shoreditch","Indian, Cafe, Curry",55,other_currency,No,No,No,No,3,4.5,Dark Green,Excellent,305,United Kingdom
Yauatcha,215,London,"Broadwick Street, Soho","Chinese, Dim Sum",90,other_currency,Yes,No,No,No,4,4.7,Dark Green,Excellent,1326,United Kingdom
Roka,215,London,"Charlotte Street, Fitzrovia","Japanese, Sushi",60,other_currency,No,No,No,No,3,4.6,Dark Green,Excellent,436,United Kingdom
Restaurant Gordon Ramsay,215,London,Chelsea,French,230,other_currency,No,No,No,No,4,4.7,Dark Green,Excellent,320,United Kingdom
sketch Gallery,215,London,"Conduit Street, Mayfair","British, Contemporary",100,other_currency,No,No,No,No,4,4.5,Dark Green,Excellent,148,United Kingdom
Masala Zone,215,London,Covent Garden,"Indian, Curry",30,other_currency,Yes,No,No,No,2,4.1,Green,Very Good,316,United Kingdom
The Breakfast Club,215,London,"D'arblay Street, Soho","American, Burger",40,other_currency,No,No,No,No,3,4.5,Dark Green,Excellent,313,United Kingdom
Bao,215,London,"Lexington Street, Soho","Taiwanese, Street Food",20,other_currency,No,No,No,No,2,4.9,Dark Green,Excellent,161,United Kingdom
Five Guys,215,London,"Long Acre, Covent Garden","American, Burger",30,other_currency,No,No,No,No,2,3.8,Yellow,Good,400,United Kingdom
Hakkasan,215,London,Mayfair,"Chinese, Dim Sum",120,other_currency,Yes,No,No,No,4,4.8,Dark Green,Excellent,395,United Kingdom
Nobu,215,London,Mayfair,"Japanese, Sushi",100,other_currency,Yes,No,No,No,4,4.4,Green,Very Good,311,United Kingdom
Roti Chai,215,London,"Portman Mews South, Marble Arch","Indian, Street Food",45,other_currency,Yes,No,No,No,3,4.5,Dark Green,Excellent,367,United Kingdom
Shake Shack,215,London,"Tavistock Court, Covent Garden","American, Burger",30,other_currency,No,No,No,No,2,4.1,Green,Very Good,473,United Kingdom
Dishoom,215,London,"Upper St Martin's Lane, Covent Garden","Indian, North Indian, Curry, Cafe",35,other_currency,No,No,No,No,2,4.7,Dark Green,Excellent,964,United Kingdom
Jamie's Italian,215,London,"Upper St Martin's Lane, Covent Garden",Italian,50,other_currency,No,No,No,No,3,4.3,Green,Very Good,271,United Kingdom
Bone Daddies,215,London,"Walker's Court, Soho","Ramen, Japanese",40,other_currency,No,No,No,No,3,4.6,Dark Green,Excellent,418,United Kingdom
Monolos Playhouse Restaurant,215,Manchester,Cheetham Hill,"American, Fast Food, Desserts, Steak",30,other_currency,No,No,No,No,2,3.3,Orange,Average,14,United Kingdom
Santos,215,Manchester,Cheetham Hill,"Pizza, Fast Food",20,other_currency,No,No,No,No,2,3.3,Orange,Average,23,United Kingdom
Manchester House,215,Manchester,Deansgate,British,85,other_currency,No,No,No,No,4,4.0,Green,Very Good,52,United Kingdom
The Grill On The Alley,215,Manchester,Deansgate,"Steak, Seafood, Grill",55,other_currency,No,No,No,No,3,4.4,Green,Very Good,704,United Kingdom
Nawaab,215,Manchester,Levenshulme,"Pakistani, Indian, Afghani, Curry",35,other_currency,No,No,No,No,2,3.9,Yellow,Good,150,United Kingdom
Jamie's Italian,215,Manchester,Market Street,Italian,50,other_currency,No,No,No,No,3,3.9,Yellow,Good,88,United Kingdom
Chaophraya,215,Manchester,Market Street,Thai,70,other_currency,Yes,No,No,No,4,4.3,Green,Very Good,422,United Kingdom
Solita,215,Manchester,Northern Quarter,"American, Burger, Grill",50,other_currency,No,No,No,No,3,4.9,Dark Green,Excellent,162,United Kingdom
Almost Famous Burgers,215,Manchester,Northern Quarter,"Burger, American",40,other_currency,No,No,No,No,3,4.0,Green,Very Good,86,United Kingdom
Home Sweet Home,215,Manchester,Northern Quarter,"British, Burger, Cafe",30,other_currency,No,No,No,No,2,4.1,Green,Very Good,82,United Kingdom
Teacup,215,Manchester,Northern Quarter,"British, Contemporary",45,other_currency,No,No,No,No,3,4.1,Green,Very Good,98,United Kingdom
Archies,215,Manchester,Oxford Road,"Fast Food, American",15,other_currency,No,No,No,No,1,3.4,Orange,Average,25,United Kingdom
Zouk Tea Bar & Grill,215,Manchester,Oxford Road,"Indian, Seafood",50,other_currency,No,No,No,No,3,3.6,Yellow,Good,101,United Kingdom
Mughli,215,Manchester,Rusholme,"Indian, Curry",35,other_currency,No,No,No,No,2,4.5,Dark Green,Excellent,110,United Kingdom
Lahore,215,Manchester,Rusholme,"Indian, Grill",25,other_currency,No,No,No,No,2,3.7,Yellow,Good,48,United Kingdom
Gaucho,215,Manchester,Spinningfields,"Argentine, American",80,other_currency,No,No,No,No,4,4.5,Dark Green,Excellent,602,United Kingdom
Akbars,215,Manchester,Spinningfields,Indian,30,other_currency,No,No,No,No,2,4.2,Green,Very Good,383,United Kingdom
San Carlo,215,Manchester,Spinningfields,Italian,25,other_currency,No,No,No,No,2,4.3,Green,Very Good,745,United Kingdom
Mr Cooper's House & Garden - The Midland,215,Manchester,"The Midland, Deansgate","European, Mediterranean, Contemporary",55,other_currency,Yes,No,No,No,3,4.2,Green,Very Good,67,United Kingdom
The French by Simon Rogan - The Midland,215,Manchester,"The Midland, Deansgate",French,160,other_currency,No,No,No,No,4,4.3,Green,Very Good,114,United Kingdom
7st by Mumbai Spices,166,Doha,Ain Khalid,"Indian, Street Food",150,other_currency,No,No,No,No,4,3.4,Orange,Average,74,Qatar
Indian Coffee House,166,Doha,Al Doha Al Jadeeda,Indian,80,other_currency,No,No,No,No,3,3.4,Orange,Average,350,Qatar
Zaffran Dining Experience,166,Doha,"Al Emadi Financial Square, Al Hilal",Indian,300,other_currency,No,No,No,No,4,4.6,Dark Green,Excellent,348,Qatar
MRA Bakery Sweets & Restaurant,166,Doha,Al Ghanim,"Kerala, Indian, Chinese, Bakery",60,other_currency,No,No,No,No,3,4.0,Green,Very Good,322,Qatar
Zaoq,166,Doha,Al Hilal,Pakistani,170,other_currency,No,No,No,No,4,4.2,Green,Very Good,189,Qatar
Aalishan,166,Doha,Al Muntazah,"North Indian, Chinese, Turkish",100,other_currency,No,No,No,No,3,3.8,Yellow,Good,263,Qatar
Applebee's,166,Doha,Al Nasr,"American, Tex-Mex",220,other_currency,No,No,No,No,4,3.8,Yellow,Good,155,Qatar
Mainland China Restaurant,166,Doha,"Barwa Towers, Al Sadd",Chinese,250,other_currency,No,No,No,No,4,4.9,Dark Green,Excellent,182,Qatar
Ponderosa,166,Doha,"Caravan Complex, Al Hilal",Steak,110,other_currency,No,No,No,No,3,3.6,Yellow,Good,115,Qatar
Gokul Gujarati Restaurant,166,Doha,Fereej Bin Mahmoud,Indian,50,other_currency,No,No,No,No,2,4.3,Green,Very Good,211,Qatar
The Manhattan FISH MARKET,166,Doha,"Ghanem Business Center, Fereej Bin Mahmoud","Seafood, American",150,other_currency,No,No,No,No,4,4.0,Green,Very Good,180,Qatar
Coral - InterContinental Doha,166,Doha,"Hotel Intercontinental Doha, Westbay",International,500,other_currency,No,No,No,No,4,3.7,Yellow,Good,58,Qatar
Texas Roadhouse,166,Doha,"Mall of Qatar, Al Gharafa","Steak, American",250,other_currency,No,No,No,No,4,4.0,Green,Very Good,41,Qatar
Punjab Restaurant,166,Doha,Musheireb,Pakistani,80,other_currency,No,No,No,No,3,3.8,Yellow,Good,83,Qatar
Gymkhana,166,Doha,Souq Waqif,Indian,250,other_currency,Yes,No,No,No,4,4.7,Dark Green,Excellent,114,Qatar
Eatopia,166,Doha,"The Gate, Dafna","European, Arabian, Japanese, Bakery, Desserts",200,other_currency,No,No,No,No,4,3.9,Yellow,Good,197,Qatar
Vine - The St. Regis,166,Doha,"The St. Regis, Westbay",International,550,other_currency,No,No,No,No,4,4.4,Green,Very Good,67,Qatar
Sabai Thai - The Westin Doha Hotel & Spa,166,Doha,"The Westin Doha Hotel & Spa, Fereej Bin Mahmoud",Thai,445,other_currency,No,No,No,No,4,4.3,Green,Very Good,73,Qatar
Paper Moon,166,Doha,Umm Ghuwailina,Italian,400,other_currency,No,No,No,No,4,4.5,Dark Green,Excellent,145,Qatar
Roti & Boti,166,Doha,Umm Ghuwailina,Indian,160,other_currency,No,No,No,No,4,3.9,Yellow,Good,109,Qatar
The Butcher's Wife,189,Cape Town,Athlone,"Pizza, Grill",294,other_currency,No,No,No,No,3,3.7,Yellow,Good,22,South Africa
Coco Safar,189,Cape Town,"Cavendish Square, Claremont","Cafe, Patisserie",300,other_currency,No,No,No,No,4,4.1,Green,Very Good,88,South Africa
La Parada,189,Cape Town,CBD,"Spanish, Tapas",360,other_currency,No,No,No,No,4,3.7,Yellow,Good,255,South Africa
Jason Bakery,189,Cape Town,CBD,"Cafe, Bakery",180,other_currency,No,No,No,No,2,4.2,Green,Very Good,266,South Africa
Truth Coffee,189,Cape Town,CBD,Cafe,150,other_currency,No,No,No,No,2,4.4,Green,Very Good,514,South Africa
Salushi,189,Cape Town,Claremont,"Japanese, Sushi, Asian",250,other_currency,No,No,No,No,3,3.9,Yellow,Good,239,South Africa
Origin Coffee Roasting,189,Cape Town,De Waterkant,"Cafe, Bakery, Tea, Vegetarian",200,other_currency,No,No,No,No,3,4.0,Green,Very Good,185,South Africa
Kloof Street House,189,Cape Town,Gardens,Mediterranean,350,other_currency,No,No,No,No,4,4.5,Dark Green,Excellent,356,South Africa
Jerry's Burger Bar,189,Cape Town,Gardens,"Burger, American",250,other_currency,No,No,No,No,3,4.4,Green,Very Good,281,South Africa
Active Sushi,189,Cape Town,Green Point,Sushi,250,other_currency,No,No,No,No,3,3.8,Yellow,Good,127,South Africa
Beluga,189,Cape Town,Green Point,"Seafood, Asian, Grill, Sushi",500,other_currency,No,No,No,No,4,3.8,Yellow,Good,619,South Africa
Rocomamas,189,Cape Town,Green Point,"Burger, Fast Food, Grill",250,other_currency,No,No,No,No,3,3.6,Yellow,Good,131,South Africa
The Creamery,189,Cape Town,Newlands,"Desserts, Ice Cream",110,other_currency,No,No,No,No,2,4.5,Dark Green,Excellent,328,South Africa
Nobu - One&Only,189,Cape Town,"One and Only Hotel, V & A Waterfront","Japanese, Asian, Seafood, Sushi",535,other_currency,Yes,No,No,No,4,4.0,Green,Very Good,110,South Africa
Jarryds,189,Cape Town,Sea Point,"Cafe, Burger",230,other_currency,No,No,No,No,3,4.8,Dark Green,Excellent,319,South Africa
My Sugar,189,Cape Town,Sea Point,"Cafe, Patisserie, Bakery, Desserts",125,other_currency,No,No,No,No,2,4.4,Green,Very Good,157,South Africa
Grand Caf愆 & Beach,189,Cape Town,V & A Waterfront,"Seafood, African, Sushi",450,other_currency,No,No,No,No,4,3.8,Yellow,Good,280,South Africa
tashas,189,Cape Town,V & A Waterfront,"Cafe, Mediterranean",320,other_currency,No,No,No,No,4,4.1,Green,Very Good,374,South Africa
Gibson's Gourmet Burgers & Ribs,189,Cape Town,"Victoria Wharf, V & A Waterfront","Burger, American, Grill",270,other_currency,No,No,No,No,3,4.1,Green,Very Good,298,South Africa
Willoughby & Co.,189,Cape Town,"Victoria Wharf, V & A Waterfront","Seafood, Japanese, Sushi",570,other_currency,No,No,No,No,4,4.4,Green,Very Good,466,South Africa
Cube - Tasting Kitchen,189,Inner City,City and Suburban,"European, Contemporary",1540,other_currency,No,No,No,No,4,4.9,Dark Green,Excellent,441,South Africa
Urbanologi,189,Inner City,Marshalltown,Tapas,700,other_currency,No,No,No,No,4,4.9,Dark Green,Excellent,194,South Africa
Momo Baohaus,189,Johannesburg,Greenside,"Asian, Sushi, Tapas",300,other_currency,No,No,No,No,4,4.3,Green,Very Good,180,South Africa
Craft,189,Johannesburg,Parkhurst,"European, Pizza",350,other_currency,No,No,No,No,4,4.1,Green,Very Good,1207,South Africa
Hudsons,189,Johannesburg,Parkhurst,"Burger, Finger Food, Pizza",350,other_currency,No,No,No,No,4,4.0,Green,Very Good,861,South Africa
The Wolfpack,189,Johannesburg,Parkhurst,"American, Burger",350,other_currency,No,No,No,No,4,4.1,Green,Very Good,1024,South Africa
The National,189,Johannesburg,Parktown North,American,515,other_currency,Yes,No,No,No,4,4.2,Green,Very Good,212,South Africa
Marble,189,Johannesburg,Rosebank,"Continental, South African, Beverages, Desserts, Seafood, Grill, Ice Cream, International",955,other_currency,No,No,No,No,4,4.5,Dark Green,Excellent,222,South Africa
Kream,189,Pretoria,Brooklyn,African,450,other_currency,No,No,No,No,4,4.7,Dark Green,Excellent,373,South Africa
Carbon Bistro,189,Pretoria,Brooklyn,"Burger, Steak, Seafood",360,other_currency,No,No,No,No,4,4.1,Green,Very Good,84,South Africa
Geet Indian Restaurant,189,Pretoria,Brooklyn,Indian,320,other_currency,No,No,No,No,4,4.4,Green,Very Good,147,South Africa
Blos Cafe,189,Pretoria,Faerie Glen,"Cafe, Burger, Tapas, South African, European, Grill",390,other_currency,No,No,No,No,4,3.9,Yellow,Good,150,South Africa
The Belgian Triple,189,Pretoria,Faerie Glen,"Healthy Food, Seafood, Beverages, Belgian, Contemporary, Desserts, Finger Food, International",500,other_currency,No,No,No,No,4,4.2,Green,Very Good,20,South Africa
El Pistolero,189,Pretoria,Garsfontein,Mexican,300,other_currency,No,No,No,No,4,4.3,Green,Very Good,116,South Africa
Brooklyn Brothers,189,Pretoria,"Glenfair Boulevard, Lynnwood  ","Burger, American, Beverages",300,other_currency,No,No,No,No,4,3.8,Yellow,Good,57,South Africa
Capital Craft Beer Academy,189,Pretoria,"Greenlyn Village, Menlopark, Near Lynnwood","Street Food, Burger, American, Finger Food, German",200,other_currency,No,No,No,No,3,4.4,Green,Very Good,301,South Africa
Spice - The Indian Kitchen,189,Pretoria,Lynnwood,"Indian, Asian, Durban, International, Desserts",320,other_currency,No,No,No,No,4,4.3,Green,Very Good,43,South Africa
The Black Bamboo,189,Pretoria,"Menlyn Boutique Hotel, Menlyn",Continental,600,other_currency,No,No,No,No,4,4.4,Green,Very Good,84,South Africa
Old Town Italy,189,Pretoria,"Menlyn Maine, Waterkloof Glen","Cafe, Italian, Pizza, European, Bakery, Deli",400,other_currency,No,No,No,No,4,3.9,Yellow,Good,153,South Africa
Parrot's,189,Pretoria,"Menlyn Shopping Centre, Menlyn","Contemporary, Sushi, Grill, Italian, Steak",200,other_currency,No,No,No,No,3,3.4,Orange,Average,111,South Africa
Baobab Cafe & Grill,189,Pretoria,"Menlyn Shopping Centre, Menlyn","Cafe, Grill",410,other_currency,No,No,No,No,4,4.0,Green,Very Good,235,South Africa
Harissa Bistro,189,Pretoria,"The Club Centre, Hazelwood, Near Waterkloof","European, South African, Steak",450,other_currency,No,No,No,No,4,4.5,Dark Green,Excellent,287,South Africa
Life Grand Cafe,189,Pretoria,"The Club Centre, Hazelwood, Near Waterkloof","Italian, Mediterranean, Sushi, Desserts",400,other_currency,No,No,No,No,4,4.1,Green,Very Good,232,South Africa
Crawdaddy's,189,Pretoria,"Waterglen Shopping Centre, Garsfontein","Continental, Seafood, Burger, South African, Finger Food, Grill",250,other_currency,No,No,No,No,3,4.0,Green,Very Good,158,South Africa
